weight,firstName,middleName,lastName,currentTeamId,birthDate,height,wyId,foot,shortName,currentNationalTeamId
75,Morgan,,Schneiderlin,1623,1989-11-08,185,8143,right,M. Schneiderlin,null
73,Markus,,Suttner,1651,1987-04-16,179,64966,left,M. Suttner,null
76,Ashley,,Barnes,1646,1989-10-30,186,9123,right,A. Barnes,null
90,Bakary,,Sako,1627,1988-04-26,184,25865,left,B. Sako,null
80,Pierre-Emerick,,Aubameyang,1609,1989-06-18,187,25867,right,P. Aubameyang,19062
75,Laurent,,Koscielny,1609,1985-09-10,186,7855,right,L. Koscielny,null
87,Etienne,,Capoue,1644,1988-07-11,190,25798,right,E. Capoue,null
72,Rajiv,,van La Parra,1673,1991-06-04,181,173,right,R. van La Parra,null
75,Henrikh,,Mkhitaryan,1609,1989-01-21,177,105338,right,H. Mkhitaryan,14947
69,J\u00e9r\u00e9my,,Pied,3776,1989-02-23,173,25415,right,J. Pied,null
80,Allan-Romeo,,Nyom,712,1988-05-10,189,5281,right,A. Nyom,null
71,Jason,,Puncheon,1628,1986-06-26,173,8142,left,J. Puncheon,null
83,Hal,,Robson-Kanu,1627,1989-05-21,183,8686,left,H. Robson-Kanu,null
64,James,,McArthur,1628,1987-10-07,178,8623,right,J. McArthur,null
72,James,,McCarthy,1623,1990-11-12,180,8624,right,J. McCarthy,null
101,Wes,,Morgan,1631,1984-01-21,186,8488,right,W. Morgan,null
82,\u00c0ngel,,Rangel Zaragoza,1650,1982-10-28,180,77541,right,\u00c0ngel Rangel,null
85,Niki,,M\u00e4enp\u00e4\u00e4,1655,1985-01-23,190,71,right,N. M\u00e4enp\u00e4\u00e4,null
78,Ben,,Hamer,1673,1987-11-20,193,8066,right,B. Hamer,null
72,Marc,,Pugh,1659,1987-04-02,180,9293,right,M. Pugh,null
75,Matt,,Phillips,1627,1991-03-13,185,9414,right,M. Phillips,8664
84,Glenn,,Murray,1651,1983-09-25,185,8416,right,G. Murray,null
76,Jake,,Livermore,1627,1989-11-14,181,8285,right,J. Livermore,null
67,Sam,,Baldock,1637,1989-03-15,170,8566,right,S. Baldock,null
71,Dale,,Stephens,1651,1989-12-12,185,8086,right,D. Stephens,null
90,Simon,,Francis,1659,1985-02-16,191,9279,right,S. Francis,null
66,Aaron,,Cresswell,1633,1989-12-15,170,8582,left,A. Cresswell,null
90,Troy,,Deeney,1644,1988-06-29,183,8903,right,T. Deeney,null
83,Jonjo,,Shelvey,1613,1992-02-27,184,7967,right,J. Shelvey,null
83,Christian,,Benteke Liolo,1628,1990-12-03,190,38031,right,C. Benteke,null
87,Victor,,Wanyama,1624,1991-06-25,184,61967,right,V. Wanyama,18402
86,Matty,,James,1631,1991-07-22,181,192748,right,M. James,null
63,Chris,,L\u00f6we,1673,1989-04-16,173,14796,left,C. L\u00f6we,null
76,Daniel,,Williams,1673,1989-03-08,182,15823,right,D. Williams,null
80,Tomer,,Hemed,1650,1987-05-02,186,3657,right,T. Hemed,13382
77,Rhu-endly,,Martina,1639,1989-09-25,185,340,right,Cuco Martina,18138
80,Mohamed,,Diam\u00e9,1613,1987-06-14,185,8620,right,M. Diam\u00e9,null
85,Jos\u00e9 Salom\u00f3n,,Rond\u00f3n Gim\u00e9nez,1613,1989-09-16,186,3577,right,S. Rond\u00f3n,15757
89,Jos\u00e9 Leonardo,,Ulloa,15413,1986-07-26,185,4255,right,L. Ulloa,null
61,Francisco,,Femen\u00eda Far,1644,1991-02-02,174,3351,right,Kiko Femen\u00eda,null
80,Daryl,,Janmaat,1644,1989-07-22,185,160,right,D. Janmaat,null
90,Wilfried Guemiand,,Bony,10531,1988-12-10,182,471,right,W. Bony,null
80,Adri\u00e1n,,San Miguel del Castillo,1633,1987-01-03,190,3582,right,Adri\u00e1n,null
75,Charlie,,Daniels,1659,1986-09-07,178,9285,left,C. Daniels,null
74,Beram,,Kayal,1651,1988-05-02,178,61961,right,B. Kayal,13382
68,Jack,,Wilshere,1633,1992-01-01,172,7873,left,J. Wilshere,null
77,Martin,,Kelly,1628,1990-04-27,191,7958,right,M. Kelly,null
62,Pedro Eliezer,,Rodr\u00edguez Ledesma,1610,1987-07-28,167,3360,right,Pedro,null
83,Federico,,Fern\u00e1ndez,1613,1989-02-21,190,21164,right,F. Fern\u00e1ndez,null
71,Matt,,Ritchie,1613,1989-09-10,173,9227,left,M. Ritchie,null
83,Joel,,Ward,1628,1989-10-29,188,8221,right,J. Ward,null
67,Nathaniel,,Clyne,1612,1991-04-05,175,8392,right,N. Clyne,null
75,Luciano,,Narsingh,10531,1990-09-13,175,179,right,L. Narsingh,null
67,Ashley,,Westwood,1646,1990-04-01,170,8925,right,A. Westwood,null
84,Eliaquim,,Mangala,1625,1991-02-13,188,70085,left,E. Mangala,null
81,Marvin ,,Zeegelaar,1644,1990-08-12,186,189821,left,M. Zeegelaar,null
76,Junior,,Stanislas,1659,1989-11-26,183,8959,right,J. Stanislas,null
72,Daley,,Blind,9,1990-03-09,180,38,left,D. Blind,664
80,Faustino Marcos Alberto,,Rojo,1611,1990-03-20,187,101652,left,M. Rojo,null
67,Tom,,Cleverley,1644,1989-08-12,175,7929,right,T. Cleverley,null
84,Yannick,,Bolasie Yala,1614,1989-05-24,185,9194,right,Y. Bolasie,null
73,Ander,,Herrera Ag\u00fcera,1611,1989-08-14,182,3413,right,Ander Herrera,null
82,Michail,,Antonio,1633,1990-03-28,180,8677,right,M. Antonio,null
74,Marc,,Albrighton,1631,1989-11-18,175,8013,right,M. Albrighton,null
77,Andros,,Townsend,1628,1991-07-16,181,8471,left,A. Townsend,null
95,Chris,,Wood,1646,1991-12-07,191,9206,right,C. Wood,10522
75,Scott,,Malone,1647,1991-03-25,189,9280,left,S. Malone,null
78,Pascal,,Gro\u00df,1651,1991-06-15,181,15526,right,P. Gro\u00df,null
80,Jos\u00e9 Luis,,Sanmart\u00edn Mato,1613,1990-03-27,192,3327,right,Joselu,null
81,Chris,,Smalling,1611,1989-11-22,193,7922,right,C. Smalling,null
80,Erik,,Lamela,1624,1992-03-04,181,20441,left,E. Lamela,12274
78,Andre,,Gray,1644,1991-06-26,180,10663,right,A. Gray,null
78,Matthew,,Lowton,1646,1989-06-09,180,8643,right,M. Lowton,null
72,Davy,,Pr\u00f6pper,1651,1991-09-02,185,466,right,D. Pr\u00f6pper,null
73,Alexandre,,Lacazette,1609,1991-05-28,175,25413,right,A. Lacazette,null
67,Patrick ,,van Aanholt,1628,1990-08-29,175,454,left,P. van Aanholt,664
78,Adam,,Smith,1659,1991-04-29,180,8460,right,A. Smith,null
85,Craig,,Dawson,1627,1990-05-06,189,8360,right,C. Dawson,null
66,Callum,,Wilson,1659,1992-02-27,180,11669,right,C. Wilson,2413
73,Jonathan,,Hogg,1673,1988-12-06,177,8897,right,J. Hogg,null
83,Islam,,Slimani,4487,1988-06-18,188,119630,right,I. Slimani,16009
70,Danny,,Drinkwater,1610,1990-03-05,177,8495,right,D. Drinkwater,null
90,Laurent,,Depoitre,1673,1988-12-07,191,38377,right,L. Depoitre,null
74,Joshua,,King,1659,1992-01-15,180,9637,right,J. King,7336
75,Sam,,Clucas,1639,1990-09-25,178,10252,left,S. Clucas,null
84,Grzegorz,,Krychowiak,13887,1990-01-29,187,25537,right,G. Krychowiak,null
81,Jordan,,Ayew,1628,1991-09-11,182,25571,right,J. Ayew,null
90,Joel,,Robles Bl\u00e1zquez,684,1990-06-17,195,4320,right,Joel Robles,null
68,Pape ,,N'Diaye Souar\u00e9,1628,1990-06-06,178,25703,left,P. Souar\u00e9,null
73,Luke,,Garbutt,1683,1993-05-21,178,9939,left,L. Garbutt,null
82,Shkodran,,Mustafi,1609,1992-04-17,184,20612,right,S. Mustafi,null
83,Oriol,,Romeu Vidal,1619,1991-09-24,183,7899,right,Oriol Romeu,null
74,Ben,,Mee,1646,1989-09-21,180,8944,left,B. Mee,null
84,Charlie,,Austin,1619,1989-07-05,188,8953,right,C. Austin,null
90,Jo\u00ebl Andre,,Job Matip,1612,1991-08-08,195,14870,right,J. Matip,null
80,Bruno,,Martins Indi,1639,1992-02-08,185,134,left,B. Martins Indi,null
82,Christopher,,Schindler,1673,1990-04-29,189,15215,right,C. Schindler,null
94,Kyle,,Bartley,1627,1991-05-22,194,61979,right,K. Bartley,null
81,Florian,,Lejeune,1613,1991-05-20,190,3523,right,F. Lejeune,null
79,Karl,,Darlow,1613,1990-10-08,185,8826,right,K. Darlow,null
75,Jos\u00e9 Heriberto,,Izquierdo Mena,1651,1992-07-07,171,91381,right,J. Izquierdo,null
70,Alex,,Oxlade-Chamberlain,1612,1993-08-15,175,7868,right,A. Oxlade-Chamberlain,null
66,Wilfried,,Zaha,1628,1992-11-10,180,8422,right,W. Zaha,null
74,Elias,,Kachunga,1673,1992-04-22,178,16122,right,E. Kachunga,null
76,Ji\u0159\u00ed,,Skal\u00e1k,1638,1992-03-12,177,104745,right,J. Skal\u00e1k,11555
79,Collin,,Quaner,1673,1991-06-18,191,16436,right,C. Quaner,null
83,Fredrik,,Ulvestad,6713,1992-05-19,183,54762,right,F. Ulvestad,null
71,Robbie,,Brady,1646,1992-01-14,175,9623,left,R. Brady,8274
66,Tom,,Ince,1639,1992-01-30,178,9419,left,T. Ince,null
87,Jakob,,Haugaard,1639,1992-05-01,199,56429,left,J. Haugaard,null
69,Anthony,,Knockaert,1651,1991-11-20,172,25950,left,A. Knockaert,null
73,Danny,,Ings,1619,1992-07-23,178,8955,right,D. Ings,null
82,Steve,,Cook,1659,1991-04-19,185,9277,right,S. Cook,null
59,Manuel,,Lanzini,1633,1993-02-15,167,41174,right,M. Lanzini,null
78,Muhamed,,Be\u0161i\u0107,1620,1992-09-10,177,14886,right,M. Be\u0161i\u0107,10001
91,Michael,,Hefele,1642,1990-09-01,192,15474,right,M. Hefele,null
75,Nathan,,Redmond,1619,1994-03-06,173,8116,right,N. Redmond,null
83,Saido,,Berahino,1639,1993-08-04,180,9532,right,S. Berahino,19412
85,Connor,,Goldson,8509,1992-12-18,191,13451,right,C. Goldson,null
84,Jack,,Stephens,1619,1994-01-27,185,8136,right,J. Stephens,null
76,Serge,,Aurier,1624,1992-12-24,176,25785,right,S. Aurier,null
62,Riyad,,Mahrez,1625,1991-02-21,179,26150,left,R. Mahrez,16009
78,Benik,,Afobe,1639,1993-02-12,183,134351,right,B. Afobe,18538
70,Davy,,Klaassen,2443,1993-02-21,179,56,right,D. Klaassen,null
78,J\u00fcrgen,,Locadia,1651,1993-11-07,185,120,right,J. Locadia,null
77,Konstantinos,,Stafylidis,2481,1993-12-02,178,92947,left,K. Stafylidis,null
62,Ryan,,Fraser,1659,1994-02-24,163,62224,right,R. Fraser,8664
76,Massadio,,Ha\u00efdara,3773,1992-12-02,179,26109,left,M. Ha\u00efdara,null
73,Jes\u00e9,,Rodr\u00edguez Ruiz,3767,1993-02-26,178,3326,right,Jes\u00e9 Rodr\u00edguez,null
70,Terence,,Kongolo,1673,1994-02-14,188,132,left,T. Kongolo,null
75,Abdoulaye,,Doucour\u00e9,1644,1993-01-01,183,28292,right,A. Doucour\u00e9,null
69,Jon,,Flanagan,8509,1993-01-01,181,7956,right,J. Flanagan,null
75,Nahki,,Wells,1650,1990-06-01,174,9179,right,N. Wells,null
81,James ,,Tarkowski,1646,1992-11-19,191,9433,right,J. Tarkowski,null
66,Tom,,Carroll,10531,1992-05-28,178,8976,left,T. Carroll,null
72,Tiemou\u00e9,,Bakayoko,3157,1994-08-17,184,28291,right,T. Bakayoko,null
79,Freddie,,Ladapo,1649,1993-02-01,187,13745,right,F. Ladapo,null
72,Jeffrey ,,Schlupp,1628,1992-12-23,178,8501,left,J. Schlupp,null
86,Aymeric ,,Laporte,1625,1994-05-27,191,134502,left,A. Laporte,null
75,Nathan,,Ak\u00e9,1659,1995-02-18,180,134102,left,N. Ak\u00e9,664
70,Brad,,Smith,8067,1994-04-09,177,11061,left,B. Smith,null
68,Jay,,Fulton,10531,1994-04-04,178,62344,right,J. Fulton,null
92,Virgil,,van Dijk,1612,1991-07-08,193,370,right,V. van Dijk,664
81,Mike,,van der Hoorn,10531,1992-10-15,190,284,right,M. van der Hoorn,null
68,Christian ,,Atsu Twasam,1613,1992-01-10,172,70215,left,C. Atsu,17522
83,Jamal,,Lascelles,1613,1993-11-11,189,8833,right,J. Lascelles,null
87,Guido Marcelo,,Carrillo,712,1991-05-25,191,86239,right,G. Carrillo,null
65,Alberto,,Moreno P\u00e9rez,1612,1992-07-05,171,4908,left,Alberto Moreno,null
82,Chancel,,Mbemba Mangulu,9606,1994-08-08,182,37726,right,C. Mbemba,18538
66,Charly Junior,,Musonda,24,1996-10-15,173,212651,right,C. Musonda,null
78,Paulo Dino,,Gazzaniga,1624,1992-01-02,185,8992,right,P. Gazzaniga,12274
81,Jordon ,,Ibe,1659,1995-12-08,176,9739,right,J. Ibe,null
66,James ,,Ward-Prowse,1619,1994-11-01,173,8144,right,J. Ward-Prowse,null
72,Charlie,,Taylor,1646,1993-09-18,185,9164,left,C. Taylor,null
73,Dwight,,Gayle,1627,1990-10-17,177,12536,right,D. Gayle,null
70,Arthur,,Masuaku,1633,1993-11-07,179,26499,left,A. Masuaku,18538
87,Loris,,Karius,4489,1993-06-22,190,15175,right,L. Karius,null
62,Alex ,,Pritchard,1673,1993-05-03,171,8290,right,A. Pritchard,null
82,Michael,,Keane,1623,1993-01-11,188,7919,right,M. Keane,2413
77,Paul,,Dummett,1613,1991-09-26,183,7978,left,P. Dummett,10682
75,Luke,,Shaw,1611,1995-07-12,185,8135,left,L. Shaw,2413
85,Sead,,Kola\u0161inac,1609,1993-06-20,183,14869,left,S. Kola\u0161inac,null
79,Isaac,,Hayden,1613,1995-03-22,187,134294,right,I. Hayden,null
76,Anthony,,Martial,1611,1995-12-05,184,134513,right,A. Martial,null
74,Will,,Hughes,1644,1995-04-17,185,8981,left,W. Hughes,null
84,Tom,,Smith,1673,1992-04-14,186,11078,right,T. Smith,null
90,Alexander,,S\u00f8rloth,1628,1995-12-05,194,55224,right,A. S\u00f8rloth,7336
72,Javier,,Manquillo Gait\u00e1n,1613,1994-05-05,180,3436,right,Javi Manquillo,null
82,El-Hadji Baye Oumar,,Niasse,1623,1990-04-18,182,145692,right,O. Niasse,null
81,Matt,,Macey,1649,1994-09-09,198,171166,right,M. Macey,null
66,Calum,,Chambers,1616,1995-01-20,182,171283,right,C. Chambers,null
74,H\u00e9ctor,,Beller\u00edn Moruno,1609,1995-03-19,178,167145,right,Beller\u00edn,null
83,Steve,,Mouni\u00e9,1673,1994-09-29,190,214654,right,S. Mouni\u00e9,18884
60,Sofiane,,Boufal,692,1993-09-17,170,215983,right,S. Boufal,null
79,Daniel,,Amartey,1631,1994-12-21,186,217078,right,D. Amartey,17522
63,Andrew,,Robertson,1612,1994-03-11,178,222220,left,A. Robertson,8664
72,Sam,,Byram,1642,1993-09-16,180,224206,right,S. Byram,null
66,Ayoze,,P\u00e9rez Guti\u00e9rrez,1613,1993-07-29,179,230883,right,Ayoze P\u00e9rez,null
72,Jeremie,,Boga,3315,1997-01-03,174,227756,right,J. Boga,null
78,Jon,,Gorenc-Stankovi\u010d,1673,1996-01-14,190,234139,right,J. Gorenc-Stankovi\u010d,12052
75,Jerome,,Sinclair,1632,1996-09-20,181,234408,right,J. Sinclair,null
81,Joel,,Pereira Castro,9624,1996-06-28,188,237020,right,Joel Castro,9910
77,Tyrone,,Mings,1659,1993-03-19,196,239411,left,T. Mings,null
77,Freddie,,Woodman,1613,1997-03-04,187,240270,right,F. Woodman,2420
79,Ja\u00efro,,Riedewald,1628,1996-09-09,182,240559,left,J. Riedewald,null
80,Lys,,Mousset,1659,1996-02-08,184,245813,right,L. Mousset,null
81,Alfie,,Mawson,1616,1994-01-19,188,246866,right,A. Mawson,null
72,Solly,,March,1651,1994-07-20,180,247248,left,S. March,null
68,DeAndre,,Yedlin,1613,1993-07-09,173,252365,right,D. Yedlin,8134
70,Isaiah,,Brown,1630,1997-01-07,182,255935,right,I. Brown,null
77,Robert Kenedy,,Nunes do Nascimento,1613,1996-02-08,182,254898,left,Kenedy,null
77,Eric Bertrand ,,Bailly,1611,1994-04-12,187,256998,right,E. Bailly,null
61,Emerson,,Hyndman,8514,1996-04-09,170,259531,right,E. Hyndman,null
73,Erdal,,Rakip,9707,1996-02-13,179,258141,right,E. Rakip,7054
73,Georges-Kevin,,N'Koudou Mbida,1624,1995-02-13,175,270828,right,G. N'Koudou,null
82,Joel,,Coleman,1697,1995-09-26,190,274482,right,J. Coleman,null
72,Joe,,Lolley,1642,1992-08-25,178,274488,left,J. Lolley,null
67,Connor,,Mahoney,1618,1997-02-12,175,276059,left,C. Mahoney,2421
60,Fousseni,,Diabat\u00e9,1631,1995-10-18,175,277002,left,F. Diabat\u00e9,null
68,Kasey,,Palmer,1621,1996-11-09,175,279709,right,K. Palmer,null
71,Ainsley,,Maitland-Niles,1609,1997-08-29,177,279717,right,A. Maitland-Niles,null
75,Jordan,,Hugill,1620,1992-06-04,183,280157,right,J. Hugill,null
70,Matt,,Targett,1619,1995-09-18,183,281135,left,M. Targett,null
74,Demarai,,Gray,1631,1996-06-28,180,283142,right,D. Gray,2420
80,Oluwatosin,,Adarabioyo,1627,1997-09-24,196,283145,right,T. Adarabioyo,null
80,Nikola,,Vla\u0161i\u0107,13886,1997-10-04,178,284476,right,N. Vla\u0161i\u0107,9598
74,Jonjoe,,Kenny,1623,1997-03-15,176,286825,right,J. Kenny,2420
80,Dominic,,Solanke,1612,1997-09-14,185,286831,right,D. Solanke,2420
74,Oliver,,McBurnie,10531,1996-06-04,188,288865,right,O. McBurnie,8664
70,Antonio,,Mart\u00ednez L\u00f3pez,751,1997-06-30,187,291231,right,Toni Mart\u00ednez,null
75,Fikayo,,Tomori,1647,1997-12-19,185,291591,right,F. Tomori,2420
68,Kyle,,Scott,37,1997-12-22,172,291594,right,K. Scott,null
77,Dodi,,Lukebakio,2502,1997-09-24,187,291528,left,D. Lukebakio,5635
74,Dominic,,Calvert-Lewin,1623,1997-03-16,176,293687,right,D. Calvert-Lewin,2420
67,Jacob,,Murphy,1613,1995-02-24,173,293686,right,J. Murphy,null
81,Reece,,Burke,1672,1996-09-02,189,293823,right,R. Burke,null
70,Sullay,,Kaikai,1628,1995-08-26,178,297258,right,S. Kaikai,null
70,Sam,,McQueen,1620,1995-02-06,181,297733,left,S. McQueen,null
71,Lewis,,Cook,1659,1997-02-03,175,302518,right,L. Cook,2420
67,Joshua,,Sims,1637,1997-03-28,168,302520,left,J. Sims,2421
83,Philip,,Billing,1673,1996-06-11,197,303357,left,P. Billing,7719
81,Jaros\u0142aw,,Jach,4499,1994-02-17,190,330271,left,J. Jach,null
79,Mikel,,Merino Zaz\u00f3n,687,1996-06-22,187,339789,left,Mikel Merino,1604
82,Tammy,,Abraham,1614,1997-10-02,190,343951,right,T. Abraham,2420
74,Oliver,,Burke,1627,1997-04-07,188,346071,right,O. Burke,8671
70,Eddie,,Nketiah,39822,1999-05-30,178,346158,right,E. Nketiah,2421
0,Joe,,Willock,39822,1999-08-20,179,346159,right,J. Willock,2421
78,Dujon,,Sterling,1640,1999-10-24,180,346135,right,D. Sterling,null
77,Trevoh,,Chalobah,1634,1999-07-05,190,346131,right,T. Chalobah,2421
78,Tom,,Davies,1623,1998-06-30,180,353236,right,T. Davies,2420
80,Lukas,,Nmecha,1641,1998-12-14,183,353241,right,L. Nmecha,2421
0,Layton,,Ndukwu,39801,1998-09-07,0,353240,left,L. Ndukwu,null
76,Dion,,Henry,39916,1997-09-12,191,353927,right,D. Henry,null
63,Mason,,Holgate,1623,1996-10-22,184,355937,right,M. Holgate,null
69,Sead,,Hak\u0161abanovi\u0107,683,1999-05-04,174,361843,right,S. Hak\u0161abanovi\u0107,17371
92,Cameron,,Carter-Vickers,10531,1997-12-31,183,357712,right,C. Carter-Vickers,8134
83,Matt,,Butcher,26679,1997-05-14,188,365718,left,M. Butcher,null
70,Josh,,Cullen,1617,1996-04-07,175,365707,right,J. Cullen,8280
80,Harry,,Souttar,1639,1998-10-22,198,367326,right,H. Souttar,null
71,Kazaiah,,Sterling,39825,1998-11-09,175,368352,right,K. Sterling,null
75,Rob,,Holding,1609,1995-09-20,189,370224,right,R. Holding,null
72,Alex,,Palmer,39811,1996-08-10,191,381290,right,A. Palmer,null
74,Marcus,,Browne,1683,1997-12-18,179,379203,right,M. Browne,null
73,Grady,,Diangana,1633,1998-04-19,181,379205,left,G. Diangana,null
0,Moses,,Makasi,39812,1995-09-22,0,379207,,M. Makasi,null
80,Declan,,Rice,1633,1999-01-14,185,379209,right,D. Rice,8280
0,Jordi,,Osei-Tutu,39822,1998-10-02,0,397096,right,J. Osei-Tutu,null
0,Sam,,Hughes,39801,1997-04-15,0,393955,,S. Hughes,null
72,Axel,,Tuanzebe,1614,1997-11-14,185,397163,right,A. Tuanzebe,null
79,Timothy,,Fosu-Mensah,1616,1998-01-02,190,397168,right,T. Fosu-Mensah,670
88,Scott,,McTominay,1611,1996-12-08,193,397174,right,S. McTominay,8664
71,Reiss,,Nelson,2482,1999-12-10,176,397098,right,R. Nelson,2420
65,Domingos,,Quina,1644,1999-11-18,173,399653,right,Domingos Quina,9911
75,Lasse,,S\u00f8rensen,1639,1999-10-21,185,399564,right,L. S\u00f8rensen,7714
64,Jayson,,Molumby,39806,1999-08-06,177,399579,right,J. Molumby,null
75,Jonathan,,Leko,1627,1999-04-24,183,399517,right,J. Leko,null
73,Jordan,,Williams,1663,1999-10-22,179,399509,right,J. Williams,null
75,Tyrese,,Campbell,1639,1999-12-28,183,399514,left,T. Campbell,null
68,Keshi,,Anderson,1656,1995-04-06,175,399708,right,K. Anderson,null
76,Alfie,,Whiteman,39825,1998-10-02,186,401050,right,A. Whiteman,null
64,Kyle,,Walker-Peters,1624,1997-04-13,174,402884,right,K. Walker-Peters,2420
68,Brahim,,Abdelkader Diaz,1625,1999-08-03,170,404397,right,Brahim Diaz,null
80,Konstantinos,,Mavropanos,1609,1997-12-11,192,413002,right,K. Mavropanos,12684
83,Jack,,Simpson,1659,1997-01-08,178,415747,right,J. Simpson,2420
74,Josh,,Tymon,1639,1999-05-22,178,415748,left,J. Tymon,null
64,Hamza,,Choudhury,39801,1997-10-01,178,419784,right,H. Choudhury,null
78,Ethan,,Ampadu,1610,2000-09-14,182,423162,right,E. Ampadu,10682
77,Aaron,,Ramsdale,1659,1998-05-14,188,433506,right,A. Ramsdale,null
73,Sam,,Field,1627,1998-05-08,185,434159,left,S. Field,2421
80,Abdelhamid,,Sabiri,1673,1996-11-28,183,442211,right,A. Sabiri,3155
71,Kane,,Wilson,1652,2000-03-11,178,442310,right,K. Wilson,null
70,Aiden,,O'Neill,8310,1998-07-04,178,447043,right,A. O'Neill,33117
68,Phil,,Foden,1625,2000-05-28,175,447205,left,P. Foden,2420
70,Nathan,,Ferguson,39811,2000-10-06,181,447248,right,N. Ferguson,2417
0,Max,,Melbourne,8519,1998-10-24,0,447252,,M. Melbourne,null
64,Rekeem,,Harper,1627,2000-03-08,188,447254,right,R. Harper,2417
0,Rayhaan Rahim Amari,,Tulloch,2325,2001-01-20,0,447267,right,R. Tulloch,2415
70,Beni,,Baningime,1623,1998-09-09,178,447379,right,B. Baningime,null
71,Michael,,Obafemi,1619,2000-07-06,169,447538,right,M. Obafemi,8274
0,Nathan,,Trott,39812,1998-11-21,0,447762,,N. Trott,2421
0,Joy,,Mukena,39926,1999-07-03,0,447782,,J. Mukena,null
76,Thomas,,Edwards,1639,1999-01-22,175,447812,right,T. Edwards,2421
67,Ben,,Johnson,2346,2000-01-24,175,447963,right,B. Johnson,null
76,Tashan,,Oakley-Boothe,39825,2000-02-14,182,447965,right,T. Oakley-Boothe,null
70,Julien,,Ngoy,6411,1997-11-02,185,448038,right,J. Ngoy,5635
66,Harvey,,Barnes,1627,1997-12-09,174,448708,right,H. Barnes,null
79,Callum,,Hudson-Odoi,39798,2000-11-07,182,450826,right,C. Hudson-Odoi,2417
69,Juan Marcos,,Foyth,1624,1998-01-12,182,456053,right,J. Foyth,12274
72,Aaron,,Wan-Bissaka,1628,1997-11-26,183,486252,right,A. Wan-Bissaka,2421
68,Carl,,Stewart,39926,1997-05-02,174,487048,,C. Stewart,null
79,Michael,,Folivi,39926,1998-02-25,180,487049,right,M. Folivi,null
73,Kyle,,Jameson,1749,1998-09-11,186,491343,left,K. Jameson,null
66,Nya,,Kirby,39916,2000-01-31,173,497988,right,N. Kirby,2417
65,Jason,,Eyenga-Lokilo,3788,1998-09-17,175,520317,left,J. Eyenga-Lokilo,null
71,Levi,,Lumeka,1690,1998-09-05,170,531655,right,L. Lumeka,null
0,Dwight,,McNeil,40023,1999-11-22,0,532949,,D. McNeil,null
79,Bastian,,Schweinsteiger,7848,1984-08-01,183,14728,right,B. Schweinsteiger,null
82,Daniel,,Pudil,1666,1985-09-27,185,21351,left,D. Pudil,11555
64,Neil,,Taylor,1614,1989-02-07,176,77544,left,N. Taylor,null
73,Joe,,Ledley,1647,1987-01-23,183,61963,left,J. Ledley,null
60,Jonathan,,Williams,1628,1993-10-09,168,8421,right,J. Williams,null
64,Jefferson Antonio,,Montero Vite,10531,1989-09-01,169,3599,right,J. Montero,null
76,Shani,,Tarashaj,6411,1995-02-07,176,134911,right,S. Tarashaj,null
68,Clinton Mua,,N'Jie,3771,1993-08-15,175,28123,right,C. N'Jie,null
75,Conor,,Masterson,39761,1998-09-08,189,302640,right,C. Masterson,null
65,Ryan,,Kent,8509,1996-11-11,172,343729,right,R. Kent,null
90,Graziano,,Pell\u00e8,9135,1985-07-15,193,20628,right,G. Pell\u00e8,null
60,Stephen,,Quinn,1710,1986-04-01,168,8658,left,S. Quinn,null
0,Juan,,Cruz Diaz Esp\u00f3sito,710,2000-04-25,0,568583,null,Juan Cruz,null
0,William,,De Camargo,14517,1999-02-27,0,559187,,William,null
0,Daniel,,Rebollo Franco,785,1999-01-01,0,552486,,Rebollo,null
0,Miguel Angel,,Rubio Lestan,27310,1998-03-11,0,500200,,Miguel,null
73,Augusto Mat\u00edas,,Fern\u00e1ndez,9171,1986-04-10,177,86623,right,A. Fern\u00e1ndez,null
72,Bruno Alexandre,,Vilela Gama,12520,1987-11-15,175,3394,right,Bruno Gama,null
68,Osvaldo Nicol\u00e1s Fabi\u00e1n,,Gait\u00e1n,9192,1988-02-23,174,70121,left,N. Gait\u00e1n,null
81,Aythami,,Artiles Oliva,709,1986-04-02,185,3372,right,Aythami Artiles,null
79,Nicol\u00e1s Ezequiel,,Gorosito,685,1988-08-17,186,105024,right,N. Gorosito,null
69,Jos\u00e9 Antonio,,Garc\u00eda Rabasco,751,1986-09-29,177,4243,right,Verza,null
